course code,Section,Date & Time,Room,Instructor,Quota,Enrol,Avail,Wait,Remarks
CPEG 2930,T14 (1917),We 06:00PM - 06:50PM,TBA,TBA,9,9,0,0,> Classes held in Room 2132A
CPEG 2930,T15 (1918),We 06:00PM - 06:50PM,"Rm 2132B, Lift 19 (28)",TBA,10,9,1,0,
CPEG 2930,T16 (1919),We 06:00PM - 06:50PM,TBA,TBA,6,6,0,0,> Classes held in Room 2132B
CPEG 2930,T17 (1920),We 06:00PM - 06:50PM,"Rm 2132C, Lift 19 (28)",TBA,3,3,0,0,
CPEG 2930,T18 (1921),We 06:00PM - 06:50PM,TBA,TBA,13,12,1,0,> Classes held in Room 2132C
CPEG 2930,T19 (1922),We 06:00PM - 06:50PM,"Rm 2610, Lift 31-32 (26)",TBA,6,6,0,0,
CPEG 2930,T20 (1923),We 06:00PM - 06:50PM,TBA,TBA,6,6,0,0,> Classes held in Room 2610
CPEG 2930,T21 (1924),We 06:00PM - 06:50PM,"Rm 2611, Lift 31-32 (28)",TBA,3,3,0,0,
CPEG 2930,T22 (4503),TBA,TBA,TBA,2,2,0,0,
CPEG 3930,T01 (1925),We 06:00PM - 06:50PM,TBA,TBA,5,5,0,0,> Classes held in Room 2130A
CPEG 3930,T02 (1926),We 06:00PM - 06:50PM,TBA,TBA,8,8,0,0,> Classes held in Room 2130A
CPEG 3930,T03 (1927),We 06:00PM - 06:50PM,TBA,TBA,5,5,0,0,> Classes held in Room 2130B
CPEG 3930,T04 (1928),We 06:00PM - 06:50PM,TBA,TBA,7,7,0,0,> Classes held in Room 2130B
CPEG 3930,T05 (1929),We 06:00PM - 06:50PM,TBA,TBA,8,8,0,0,> Classes held in Room 2130C
CPEG 3930,T06 (1930),We 06:00PM - 06:50PM,TBA,TBA,7,7,0,0,> Classes held in Room 2130C
CPEG 3930,T07 (1931),We 06:00PM - 06:50PM,TBA,TBA,4,4,0,0,> Classes held in Room 2131A
CPEG 3930,T08 (1932),We 06:00PM - 06:50PM,TBA,TBA,8,8,0,0,> Classes held in Room 2131A
CPEG 3930,T09 (1933),We 06:00PM - 06:50PM,TBA,TBA,4,4,0,0,> Classes held in Room 2131B
CPEG 3930,T10 (1934),We 06:00PM - 06:50PM,TBA,TBA,4,4,0,0,> Classes held in Room 2131B
CPEG 3930,T11 (1935),We 06:00PM - 06:50PM,TBA,TBA,4,4,0,0,> Classes held in Room 2131C
CPEG 3930,T12 (1936),We 06:00PM - 06:50PM,TBA,TBA,9,9,0,0,> Classes held in Room 2131C
CPEG 3930,T13 (1937),We 06:00PM - 06:50PM,TBA,TBA,8,7,1,0,> Classes held in Room 2132A
CPEG 3930,T14 (1938),We 06:00PM - 06:50PM,TBA,TBA,7,7,0,0,> Classes held in Room 2132A
CPEG 3930,T15 (1939),We 06:00PM - 06:50PM,TBA,TBA,8,8,0,0,> Classes held in Room 2132B
CPEG 3930,T16 (1940),We 06:00PM - 06:50PM,TBA,TBA,9,9,0,0,> Classes held in Room 2132B
CPEG 3930,T18 (1942),We 06:00PM - 06:50PM,TBA,TBA,3,3,0,0,> Classes held in Room 2132C
CPEG 3930,T19 (1943),We 06:00PM - 06:50PM,TBA,TBA,3,2,1,0,> Classes held in Room 2610
CPEG 3930,T20 (1944),We 06:00PM - 06:50PM,TBA,TBA,10,10,0,0,> Classes held in Room 2610
CPEG 3930,T21 (1945),We 06:00PM - 06:50PM,TBA,TBA,4,4,0,0,> Classes held in Room 2611
CPEG 3930,T22 (4318),TBA,TBA,TBA,2,2,0,0,
CPEG 4901,R1 (1946),TBA,TBA,TBA,110,109,1,0,> The credit load will usually be spread in the following pattern: Summer: 1; Fall: 2; Spring: 3Instructor Consent Required
CPEG 4902,R1 (4316),TBA,TBA,TBA,1,1,0,0,> The credit load will usually be spread in the following pattern: Summer: 1; Fall: 2; Spring: 3Instructor Consent Required
CPEG 4910,R1 (1947),TBA,TBA,TBA,1,1,0,0,Instructor Consent Required
CPEG 4911,R1 (1948),TBA,TBA,TBA,40,40,0,0,> The credit load will usually be spread in the following pattern: Summer: 1; Fall: 2; Spring: 3Instructor Consent Required
CPEG 4912,R1 (1949),TBA,TBA,TBA,2,2,0,0,> The credit load will usually be spread in the following pattern: Summer: 1; Fall: 2; Spring: 3Instructor Consent Required
CSIC 5011,L1 (1406),Mo 03:00PM - 05:50PM,"Rm 4503, Lift 25-26 (64)","YAO, Yuan",20,16,4,0,
CSIT 5920,L1 (1588),Sa 10:00AM - 12:50PM,"Rm 2502, Lift 25-26 (120)","CHAN, Hilton Kwok Hung",90Quota/Enrol/AvailBDT: 7/6/1CSIT: 83/64/19,75,15,0,
CSIT 5930,L1 (1589),We 07:30PM - 10:20PM,"Rm 4620, Lift 31-32 (126)","LEUNG, Wai Ting",90Quota/Enrol/AvailBDT: 7/3/4CSIT: 83/49/34,52,38,0,
CSIT 6000M,L1 (1590),Tu 07:30PM - 10:20PM,"Rm 4620, Lift 31-32 (126)","YEUNG, Dit Yan",90Quota/Enrol/AvailBDT: 7/2/5CSIT: 83/23/60,28,62,0,
CSIT 6000N,L1 (1591),Mo 07:30PM - 10:20PM,"Rm 4620, Lift 31-32 (126)","MA, Xiaojuan",90Quota/Enrol/AvailBDT: 7/1/6CSIT: 83/49/34,51,39,0,
CSIT 6000O,L1 (1592),Fr 07:30PM - 10:20PM,"Rm 4619, Lift 31-32 (126)","WANG, Wei",90Quota/Enrol/AvailBDT: 12/12/0CSIT: 78/64/14,76,14,0,
CSIT 6000P,L1 (1593),Th 07:30PM - 10:20PM,"Rm 2502, Lift 25-26 (120)","ZHOU, Xiaofang",90Quota/Enrol/AvailCSIT: 90/67/23,67,23,0,
CSIT 6910A,R1 (4420),TBA,TBA,TBA,90,11,79,0,Instructor Consent Required
CSIT 6910D,R1 (4421),TBA,TBA,TBA,40,7,33,0,Instructor Consent Required
DASC 2020,L1 (4157),TuTh 01:30PM - 02:50PM,"Rm 1409, Lift 25-26 (60)","LEUNG, Pak Wo",35,34,1,0,
DASC 2020,T1 (4158),Fr 05:00PM - 05:50PM,"Rm 1410, Lift 25-26 (60)","CHAN, Hing NinLEUNG, Pak Wo",35,34,1,0,
DASC 2110,L1 (4159),TuTh 10:30AM - 11:50AM,"Rm 5620, Lift 31-32 (70)","NG, Krates",40,39,1,0,
DASC 2110,T1 (4160),Th 04:30PM - 05:20PM,"Rm 5620, Lift 31-32 (70)","NG, Krates",40,39,1,0,
DASC 2220,L1 (4161),Mo 04:30PM - 05:50PM Fr 12:00PM - 01:20PM,"Rm 4582, Lift 27-28 (66) Rm 4582, Lift 27-28 (66)","NG, Krates NG, Krates",40,33,7,0,
DASC 2220,T1 (4162),Fr 06:00PM - 06:50PM,"Rm 4582, Lift 27-28 (66)","NG, Krates",40,33,7,0,
DBAP 5020,L1 (4460),TBA,TBA,"ZHENG, Xinghua",10,10,0,0,"> For DBA students only
> Class Duration/Dates : 01-Apr-2023 to 02-Apr-2023 & 13-May-2023 to 14-May-2023
> Add/Drop Deadline : 01-Apr-2023"
DBAP 5040,L1 (4458),TBA,TBA,"GARG, Sam",10,10,0,0,"> For DBA students only
> Class Duration/Dates : 16-Feb-2023 to 17-Feb-2023 & 30-Mar-2023 to 31-Mar-2023
> Add/Drop Deadline : 16-Feb-2023"
DBAP 5170,L1 (4459),TBA,TBA,"VAN DER LANS, RalfZHAO, Ying",11,11,0,0,"> For DBA students only
> Class Duration/Dates : 18-Feb-2023 to 19-Feb-2023
> Add/Drop Deadline : 18-Feb-2023"
DBAP 5210,L1 (4462),TBA TBA,TBA TBA,"HUNG, Ming Yi HUNG, Ming Yi",4,4,0,0,"> For DBA students only
> Class Duration/Dates : 27-Apr-2023 to 28-Apr-2023 and 20-May-2023 to 21-May-2023
> Add/Drop Deadline : 27-Apr-2023"
DBAP 5320,L1 (4457),TBA,TBA,"WANG, Peng",9,6,3,0,"> For DBA students only
> Class Duration/Dates : 11-Feb-2023 to 12-Feb-2023 & 18-Mar-2023 to 19-Mar-2023
> Add/Drop Deadline : 11-Feb-2023"
DBAP 5720,L1 (4461),TBA,TBA,"LI, J.T.ZHENG, Yanfeng",9,9,0,0,"> For DBA students only
> Class Duration/Dates : 20-Apr-2023 to 23-Apr-2023
> Add/Drop Deadline : 20-Apr-2023"
DBAP 5810,L1 (4463),TBA,TBA,"YAN, Dengfeng",5,4,1,0,"> For DBA students only
> Class Duration/Dates : 25-May-2023 to 28-May-2023
> Add/Drop Deadline : 25-May-2023"
DBAP 5820,L1 (4456),TBA,TBA,"MUKHOPADHYAY, Anirban",7,7,0,0,"> For DBA students only
> Class Duration/Dates : 09-Feb-2023 to 10-Feb-2023 & 16-Mar-2023 to 17-Mar-2023
> Add/Drop Deadline : 09-Feb-2023"
DBAP 6100B,L1 (4505),TBA,TBA,TBA,1,1,0,0,"> For DBA students only
> Class Duration/Dates : 01-Feb-2023 to 04-May-2023
> Add/Drop Deadline : 03-Feb-2023Instructor Consent Required"
DSAA 6990,R1 (4290),TBA,TBA,TBA,30,1,29,0,
DSAA 7990,R1 (4302),TBA,TBA,TBA,30,10,20,0,
DSCT 4900,T1 (3455),We 06:00PM - 06:50PM,TBA,"MU, MoSONG, YangqiuYU, Chi Wai",120,95,25,0,
DSCT 4900,T2 (4389),TBA,TBA,"MU, MoSONG, YangqiuYU, Chi Wai",11,11,0,0,
ECON 2103,L1 (2325),TuTh 12:00PM - 01:20PM,Lecture Theater J (300),"SIU, Kam Wing",200,155,45,0,
ECON 2103,L2 (2327),Mo 01:30PM - 02:50PM Fr 09:00AM - 10:20AM,"Rm 1007, LSK Bldg (80) Rm 1007, LSK Bldg (80)","SIU, Kam Wing SIU, Kam Wing",50,50,0,0,
ECON 2103,L3 (2329),Mo 03:00PM - 04:20PM Fr 10:30AM - 11:50AM,"Rm 2302, Lift 17-18 (74) Rm 2302, Lift 17-18 (74)","LI, Xuan LI, Xuan",50,47,3,0,
ECON 2103,L4 (2331),Mo 04:30PM - 05:50PM Fr 12:00PM - 01:20PM,"Rm 2302, Lift 17-18 (74) Rm 2302, Lift 17-18 (74)","LI, Xuan LI, Xuan",50,50,0,0,
ECON 2103,L5 (2333),WeFr 04:30PM - 05:50PM,"Rm 1005, LSK Bldg (70)","YU, Yan",50,50,0,0,
ECON 2103,T1 (2335),Tu 06:00PM - 06:50PM,Lecture Theater J (300),"LAU, Tak YeeSIU, Kam Wing",200,155,45,0,
ECON 2103,T2 (2337),Tu 03:30PM - 04:20PM,"Rm 1014, LSK Bldg (80)","LAU, Tak YeeSIU, Kam Wing",50,50,0,0,
ECON 2103,T3 (2338),Th 03:00PM - 03:50PM,"Rm 1010, LSK Bldg (80)","LI, XuanYIP, Victor Chi Lok",50,47,3,0,
ECON 2103,T4 (2339),We 09:30AM - 10:20AM,"Rm 6573, Lift 29-30 (88)","LI, XuanYIP, Victor Chi Lok",50,50,0,0,
ECON 2103,T5 (2340),Th 04:30PM - 05:20PM,"Rm 1014, LSK Bldg (80)","TSOI, PangYU, Yan",50,50,0,0,
ECON 2123,L01 (2341),Mo 03:00PM - 04:20PM Fr 10:30AM - 11:50AM,"G009A, CYT Bldg (80) G009A, CYT Bldg (80)","ZHANG, Wenwen ZHANG, Wenwen",50,50,0,0,
ECON 2123,L02 (2343),Mo 01:30PM - 02:50PM Fr 09:00AM - 10:20AM,"G009A, CYT Bldg (80) G009A, CYT Bldg (80)","ZHANG, Wenwen ZHANG, Wenwen",50,50,0,0,
ECON 2123,L03 (2345),TuTh 09:00AM - 10:20AM,"Rm 1014, LSK Bldg (80)","YUEN, Chi Wa",50,48,2,0,
ECON 2123,L04 (2347),TuTh 01:30PM - 02:50PM,"G010, CYT Bldg (140)","YUEN, Chi Wa",50,50,0,0,
ECON 2123,L05 (2349),WeFr 04:30PM - 05:50PM,"Rm 1001, LSK Bldg (70)","DING, Fei",51,51,0,0,
ECON 2123,L06 (2351),TuTh 03:00PM - 04:20PM,"Rm 6573, Lift 29-30 (88)","DING, Fei",51,51,0,0,
ECON 2123,L07 (2353),TuTh 04:30PM - 05:50PM,"Rm 6573, Lift 29-30 (88)","DING, Fei",51,50,1,0,
ECON 2123,L08 (2355),WeFr 01:30PM - 02:50PM,"Rm 1011, LSK Bldg (80)","LEE, Byoungchan",50,48,2,0,
ECON 2123,L09 (2357),TuTh 10:30AM - 11:50AM,"Rm 1014, LSK Bldg (80)","LI, Yao",51,51,0,0,
ECON 2123,L10 (2359),TuTh 12:00PM - 01:20PM,"Rm 1014, LSK Bldg (80)","LI, Yao",51,50,1,0,
ECON 2123,T01 (2361),Tu 10:30AM - 11:20AM,"Rm 2404, Lift 17-18 (81)","TSOI, PangZHANG, Wenwen",50,50,0,0,
ECON 2123,T02 (2363),We 09:00AM - 09:50AM,"Rm 1007, LSK Bldg (80)","TSOI, PangZHANG, Wenwen",50,50,0,0,
ECON 2123,T03 (2364),We 10:30AM - 11:20AM,"Rm 6573, Lift 29-30 (88)","LAU, Tak YeeYUEN, Chi Wa",50,48,2,0,
ECON 2123,T04 (2365),Tu 05:00PM - 05:50PM,"Rm 6591, Lift 31-32 (88)","LAU, Tak YeeYUEN, Chi Wa",50,50,0,0,
ECON 2123,T05 (2366),We 02:00PM - 02:50PM,"Rm 1007, LSK Bldg (80)","DING, FeiFOK, Pik Lin",51,51,0,0,
ECON 2123,T06 (2367),Th 06:00PM - 06:50PM,"Rm 2404, Lift 17-18 (81)","DING, FeiTSOI, Pang",51,51,0,0,
ECON 2123,T07 (2368),We 01:00PM - 01:50PM,"G001, LSK Bldg (70)","DING, FeiFOK, Pik Lin",51,50,1,0,
ECON 2123,T08 (2369),Fr 09:30AM - 10:20AM,"Rm 1010, LSK Bldg (80)","LEE, ByoungchanQI, Zhenghua",50,48,2,0,
ECON 2123,T09 (2370),Mo 04:30PM - 05:20PM,"Rm 1003, LSK Bldg (70)","FOK, Pik LinLI, Yao",51,51,0,0,
ECON 2123,T10 (2371),Fr 04:30PM - 05:20PM,"G009B, CYT Bldg (70)","FOK, Pik LinLI, Yao",51,50,1,0,
ECON 3014,L1 (2372),Mo 04:30PM - 05:50PM Fr 12:00PM - 01:20PM,"G009A, CYT Bldg (80) G009A, CYT Bldg (80)","SIU, Kam Wing SIU, Kam Wing",68,68,0,0,
ECON 3014,T1 (2373),Tu 01:30PM - 02:20PM,"Rm 1014, LSK Bldg (80)","CHEN, KuanSIU, Kam Wing",68,68,0,0,
ECON 3024,L1 (2374),Mo 04:30PM - 05:50PM Fr 12:00PM - 01:20PM,"Rm 6591, Lift 31-32 (88) Rm 6591, Lift 31-32 (88)","LU, Yang LU, Yang",50,41,9,0,
ECON 3024,T1 (2375),Tu 03:00PM - 03:50PM,"Rm 1003, LSK Bldg (70)","FOK, Pik LinLU, Yang",50,41,9,0,
ECON 3113,L1 (2376),Mo 03:00PM - 04:20PM Fr 10:30AM - 11:50AM,"Rm 1010, LSK Bldg (80) Rm 1010, LSK Bldg (80)","LEUNG, Siu Fai LEUNG, Siu Fai",50,48,2,0,
ECON 3113,L2 (2378),Mo 04:30PM - 05:50PM Fr 12:00PM - 01:20PM,"Rm 1009, LSK Bldg (80) Rm 1009, LSK Bldg (80)","AU, Pak Hung AU, Pak Hung",48,48,0,0,
ECON 3113,T1 (2380),Tu 09:30AM - 10:20AM,"Rm 1001, LSK Bldg (70)","LEUNG, Siu FaiTO, Ka Ki",50,48,2,0,
ECON 3113,T2 (2382),Mo 03:00PM - 03:50PM,"Rm 2406, Lift 17-18 (76)","AU, Pak HungTO, Ka Ki",48,48,0,0,
ECON 3123,L1 (2383),WeFr 04:30PM - 05:50PM,"Rm 1010, LSK Bldg (80)","LEE, Byoungchan",75,69,6,0,
ECON 3123,T1 (2384),Tu 02:30PM - 03:20PM,"Rm 1014, LSK Bldg (80)","LEE, ByoungchanWANG, Qichao",75,69,6,0,
ECON 3133,L1 (2385),WeFr 01:30PM - 02:50PM,"Rm 5560, Lift 27-28 (30)","HUANG, Sunny",30,13,17,0,
ECON 3133,T1 (2386),Th 09:30AM - 10:20AM,"Rm 5508, Lift 25-26 (30)","HUANG, SunnyTO, Ka Ki",30,13,17,0,
ECON 3143,L1 (2387),TuTh 03:00PM - 04:20PM,"G002, CYT Bldg (30)","YUEN, Chi Wa",30,19,11,0,
ECON 3143,T1 (2388),Fr 10:00AM - 10:50AM,"G003, CYT Bldg (30)","IP, Wang HeiYUEN, Chi Wa",30,19,11,0,
ECON 3334,L1 (2389),MoWe 10:30AM - 11:50AM,"Rm 1011, LSK Bldg (80)","WANG, Peng",50,44,6,0,
ECON 3334,L2 (2391),MoWe 12:00PM - 01:20PM,"Rm 1011, LSK Bldg (80)","WANG, Peng",50,50,0,0,
ECON 3334,T1 (2393),Mo 02:00PM - 02:50PM,"Rm 1014, LSK Bldg (80)","TSUI, KaWANG, Peng",50,44,6,0,
ECON 3334,T2 (2395),We 09:30AM - 10:20AM,"Rm 1010, LSK Bldg (80)","TSUI, KaWANG, Peng",50,50,0,0,
ECON 3700,L1 (2396),Fr 10:30AM - 11:50AM,"G012, LSK Bldg (199)","HON, Ka LingVISARIA, Sujata",54,27,27,0,> The class is delivered in a experiential learning modeInstructor Consent Required
ECON 3700,T1 (2397),Mo 10:30AM - 11:50AM,"Rm 1026, LSK Bldg (28)","HON, Ka LingTSUI, KaVISARIA, Sujata",18,8,10,0,Instructor Consent Required
ECON 3700,T2 (4196),Mo 12:00PM - 01:20PM,"Rm 1026, LSK Bldg (28)","CHEN, KuanHON, Ka LingVISARIA, Sujata",18,10,8,0,Instructor Consent Required
ECON 3700,T3 (4197),We 09:00AM - 10:20AM,"Rm 1026, LSK Bldg (28)","CHEN, KuanHON, Ka LingVISARIA, Sujata",18,9,9,0,Instructor Consent Required
ECON 4134,L1 (2398),WeFr 01:30PM - 02:50PM,"Rm 1009, LSK Bldg (80)","AU, Pak Hung",50,47,3,0,
ECON 4134,T1 (2399),Tu 06:00PM - 06:50PM,"Rm 2406, Lift 17-18 (76)","AU, Pak HungYIP, Victor Chi Lok",50,47,3,0,
ECON 4234,L1 (2400),Mo 01:30PM - 02:50PM Fr 09:00AM - 10:20AM,"Rm 2302, Lift 17-18 (74) Rm 2302, Lift 17-18 (74)","LI, Xuan LI, Xuan",50,20,30,0,
ECON 4234,T1 (2401),Fr 06:00PM - 06:50PM,"Rm 1014, LSK Bldg (80)","LI, XuanYE, Muyang",50,20,30,0,
ECON 4244,L1 (2402),Mo 04:30PM - 05:50PM Fr 12:00PM - 01:20PM,"Rm 1010, LSK Bldg (80) Rm 1010, LSK Bldg (80)","LEUNG, Siu Fai LEUNG, Siu Fai",55,50,5,0,
ECON 4244,T1 (2403),Mo 12:00PM - 12:50PM,"Rm 1033, LSK Bldg (51)","FOK, Pik LinLEUNG, Siu Fai",55,50,5,0,
ECON 4264,L1 (2404),TuTh 09:00AM - 10:20AM,"Rm 2465, Lift 25-26 (122)","GONG, Robin Kaiji",50,21,29,0,
ECON 4264,T1 (2405),Mo 06:00PM - 06:50PM,"Rm 1007, LSK Bldg (80)","GONG, Robin KaijiZHANG, Kaixi",50,21,29,0,
ECON 4274,L1 (2406),Mo 03:00PM - 04:20PM Fr 10:30AM - 11:50AM,"Rm 1001, LSK Bldg (70) Rm 1001, LSK Bldg (70)","HUANG, Sunny HUANG, Sunny",50,15,35,0,
ECON 4274,T1 (2408),Fr 04:30PM - 05:20PM,"Rm 1033, LSK Bldg (51)","HUANG, SunnyTO, Ka Ki",50,15,35,0,
ECON 4274,LA1 (2407),We 09:00AM - 10:20AM,"Rm 2303, Lift 17-18 (91)","HUANG, Sunny",50,15,35,0,
ECON 4304,L1 (2409),MoWe 10:30AM - 11:50AM,"Rm 6591, Lift 31-32 (88)","NG, Chi Yung",50,33,17,0,
ECON 4304,T1 (2410),We 05:00PM - 05:50PM,"Rm 1007, LSK Bldg (80)","NG, Chi YungTO, Ka Ki",50,33,17,0,
ECON 4364,L1 (2411),TuTh 10:30AM - 11:50AM,"Rm 1010, LSK Bldg (80)","LAI, Edwin",50,32,18,0,
ECON 4364,T1 (2412),We 06:00PM - 06:50PM,"Rm 1007, LSK Bldg (80)","LAI, EdwinLU, Lingfei",50,32,18,0,
ECON 4464,L1 (2413),TuTh 01:30PM - 02:50PM,"Rm 1003, LSK Bldg (70)","LIN, Yatang",50,50,0,0,
ECON 4464,T1 (2414),Th 12:00PM - 12:50PM,"Rm 1033, LSK Bldg (51)","LENG, KehuiLIN, Yatang",50,50,0,0,
ECON 4474,L1 (2415),TuTh 03:00PM - 04:20PM,"Rm 5583, Lift 29-30 (80)","FAN, Yiu Kwan",50,9,41,0,
ECON 4474,T1 (2416),We 12:00PM - 12:50PM,"Rm 1034, LSK Bldg (80)","FAN, Yiu KwanTSUI, Ka",50,9,41,0,
ECON 4670,LA1 (2417),TBA,TBA,TBA,100,86,14,0,
ECON 4959D,R1 (4534),TBA,TBA,"VISARIA, Sujata",1,1,0,0,Instructor Consent Required
ECON 4999X,L1 (2418),TuTh 04:30PM - 05:50PM,"Rm 1033, LSK Bldg (51)","RAO, Deyu",50,31,19,0,
ECON 4999X,T1 (2419),Tu 12:00PM - 12:50PM,"Rm 1033, LSK Bldg (51)","RAO, DeyuYIP, Victor Chi Lok",50,31,19,0,
ECON 5110,L1 (1187),01-APR-2023 - 13-MAY-2023Sa 09:00AM - 10:50AM 20-MAY-2023 - 20-MAY-2023Sa 09:00AM - 12:20PM,TBA TBA,"HUA, Xinyu HUA, Xinyu",50Quota/Enrol/AvailDigital MBA: 50/41/9,41,9,0,"> The class is delivered in a real-time online mode
> For DI-MBA students only
> Add/Drop Deadline : 07-Apr-2023"
ECON 5180,L1 (1185),08-FEB-2023 - 29-MAR-2023We 09:30AM - 12:50PM,"G003, LSK Bldg (70)","HUA, Xinyu",50,36,14,0,"> For MSc(ECON) students only
> Add/Drop Deadline : 13-Feb-2023"
ECON 5190,L1 (1184),07-FEB-2023 - 21-FEB-2023Tu 09:30AM - 12:50PM 07-MAR-2023 - 04-APR-2023Tu 09:30AM - 12:50PM,"G003, LSK Bldg (70) G003, LSK Bldg (70)","LIM, Woo Young LIM, Woo Young",31Quota/Enrol/AvailECON: 25/22/3MBA: 6/4/2,27,4,0,"> For MSc(ECON); FT-MBA and PT-MBA and MBA Exchange students only
> Add/Drop Deadline : 13-Feb-2023"
ECON 5200,L1 (1183),05-FEB-2023 - 19-FEB-2023Su 09:00AM - 12:20PM 05-MAR-2023 - 02-APR-2023Su 09:00AM - 12:20PM,TBA TBA,TBA TBA,73,68,5,0,"> The class is delivered in a real-time online mode
> For FT-MBA; PT-MBA; MBA Exchange; MBA(Bi-weekly) and DI-MBA students only
> Add/Drop Deadline : 06-Feb-2023
> Instructor: Paul Johnson"
ECON 5220,L1 (1164),TuTh 09:00AM - 10:50AM,"Rm 1027, LSK Bldg (40)","WU, Qinggong",32Quota/Enrol/AvailSBM: 25/24/1,29,3,0,"> For PhD(SBM) students only
> Add/Drop Deadline : 16-Feb-2023"
ECON 5260,L1 (1165),Mo 09:00AM - 12:50PM,"Rm 1032, LSK Bldg (45)","XU, Juanyi",20Quota/Enrol/AvailSBM: 20/12/8,12,8,0,"> For PhD(SBM) students only
> Add/Drop Deadline : 16-Feb-2023"
ECON 5300,L1 (1166),MoWe 03:00PM - 04:50PM,"Rm 1007, LSK Bldg (80)","WANG, Peng",30Quota/Enrol/AvailSBM: 30/27/3,28,2,0,"> For PhD(SBM) students only
> Add/Drop Deadline : 16-Feb-2023"
ECON 5330,L1 (1167),Mo 09:00AM - 11:50AM,"Rm 6573, Lift 29-30 (88)","WANG, Susheng",72,59,13,0,"> For MSc(ECON) students only
> Add/Drop Deadline : 16-Feb-2023"
ECON 5349,L1 (1163),03-FEB-2023 - 17-MAR-2023Fr 09:00AM - 12:50PM,"G003, LSK Bldg (70)","DING, Fei",60,40,20,0,"> For MSc(ECON) students only
> Add/Drop Deadline : 06-Feb-2023"
ECON 5350,L1 (1186),24-MAR-2023 - 31-MAR-2023Fr 09:00AM - 12:50PM 14-APR-2023 - 12-MAY-2023Fr 09:00AM - 12:50PM,"Rm 1014, LSK Bldg (80) Rm 1014, LSK Bldg (80)","ZHU, Tao ZHU, Tao",60,14,46,0,"> For MSc(ECON) students only
> Add/Drop Deadline : 27-Mar-2023"
ECON 5351,L1 (1168),TuTh 04:30PM - 05:50PM,"Rm 2406, Lift 17-18 (76)","LIN, Yatang",30Quota/Enrol/AvailECON: 30/9/21,9,21,0,"> For MSc(ECON) students only
> Add/Drop Deadline : 16-Feb-2023"
ECON 5352,L1 (1169),Mo 01:30PM - 04:20PM,"Rm 1033, LSK Bldg (51)","NG, Chi Yung",35,35,0,0,"> For MSc(ECON) students only
> Add/Drop Deadline : 16-Feb-2023"
ECON 5370,L1 (1170),Fr 01:30PM - 04:20PM,"G021, LSK Bldg","SIU, Kam Wing",39,35,4,0,"> For MSc(ECON) students only
> Add/Drop Deadline : 16-Feb-2023"
ECON 5390,L1 (1171),We 09:00AM - 11:50AM,"Rm 4503, Lift 25-26 (64)","LEUNG, Siu Fai",50,12,38,0,"> For MSc(ECON) students only
> Add/Drop Deadline : 16-Feb-2023"
ECON 5580,L1 (1172),We 03:00PM - 05:50PM,"Rm 1011, LSK Bldg (80)","COOK, David EdwardXU, Juanyi",30,10,20,0,"> For MSc/PhD(ECON) students only
> Add/Drop Deadline : 16-Feb-2023"
ECON 5610,L1 (1173),We 09:00AM - 12:50PM,"Rm 1032, LSK Bldg (45)","LIM, Woo Young",20,7,13,0,"> For PhD(ECON) students only
> Add/Drop Deadline : 16-Feb-2023"
ECON 5640,L1 (1174),TuTh 03:00PM - 04:20PM,"Rm 1033, LSK Bldg (51)","KIM, Hyuncheol Bryant",40Quota/Enrol/AvailECON: 30/6/24PPOL: 10/0/10,6,34,0,"> For MSc(ECON) & PPOL students only
> Add/Drop Deadline : 16-Feb-2023"
ECON 5700,L1 (1175),We 01:30PM - 04:20PM,"Rm 1010, LSK Bldg (80)","NG, Chi Yung",60,58,2,0,"> For MSc(ECON) students only
> Add/Drop Deadline : 16-Feb-2023"
ECON 6110N,L1 (1176),Fr 04:30PM - 07:20PM,TBA,"PEGLER, Dominic James",82,76,6,0,"> The class is delivered in a real-time online mode
> For MSc(ECON) students only
> Add/Drop Deadline : 16-Feb-2023"
ECON 6110Q,L1 (1177),TuTh 01:30PM - 02:50PM,"Rm 1027, LSK Bldg (40)","RAO, Deyu",40,11,29,0,"> For MSc(ECON) students only
> Add/Drop Deadline : 16-Feb-2023"
ECON 6120W,L1 (1178),Mo 02:00PM - 05:50PM,"Rm 1026, LSK Bldg (28)","LEE, Byoungchan",10,3,7,0,"> For PhD(ECON) students only
> Add/Drop Deadline : 16-Feb-2023"
ECON 6950,R1 (1179),TBA,TBA,"FENG, JunlongRAO, DeyuWANG, SushengWU, Qinggong",20,18,2,0,"> For MSc(ECON) students only
> Add/Drop Deadline : 16-Feb-2023Instructor Consent Required"
ECON 6970G,R1 (1180),TBA,TBA,"WANG, Susheng",20,4,16,0,"> For MSc(ECON) students only
> Add/Drop Deadline : 16-Feb-2023Instructor Consent Required"
ECON 6990,R1 (1181),TBA,TBA,TBA,15,4,11,0,> For MPhil(ECON) students only
ECON 7990,R1 (1182),TBA,TBA,TBA,15,10,5,0,> For PhD(ECON) students only
EEMT 5120,L1 (1594),Fr 07:30PM - 10:20PM,"Rm 2465, Lift 25-26 (122)","QIU, Xuan",90Quota/Enrol/AvailAESF: 10/10/0EEM: 80/6/74,20,70,0,
